object1,object2,morph1,morph2,comments,stage,u_app_1,g_app_1,r_app_1,i_app_1,z_app_1,u_app_2,g_app_2,r_app_2,i_app_2,z_app_2,u_app_err_1,g_app_err_1,r_app_err_1,i_app_err_1,z_app_err_1,u_app_err_2,g_app_err_2,r_app_err_2,i_app_err_2,z_app_err_2,u_abs_1,g_abs_1,r_abs_1,i_abs_1,z_abs_1,u_abs_2,g_abs_2,r_abs_2,i_abs_2,z_abs_2,plate1,mjd1,fiberid1,plate2,mjd2,fiberid2,specz1,specz2,photoz1,photoz2,ra1,ra2,dec1,dec2,vote1,vote2,kmass1,kmass2,kmass_err1,kmass_err2
588010359624826929,588010359624826880,e,s,lcand,2,18.7247,16.7182,15.8088,15.383,15.1025,19.4248,17.4935,16.6038,16.1918,15.8305,0.0303957,0.00384631,0.00314076,0.00307214,0.00604683,0.0780149,0.00709523,0.00517427,0.00510334,0.0132542,-18.4682,-20.3777,-21.1227,-21.5052,-21.7758,-17.4452,-19.2906,-20.0356,-20.4054,-20.7598,844,52378,433,843,52378,112,0.0795441,0.0779154,0.0721622,0.0637467,184.00032,183.99603,5.2449198,5.2423978,0.819264,0.188916,11.0759,10.6798,0.0507572,0.0672069
588010359625220333,588010359625220352,s,s,,2,19.9473,18.3218,17.4672,17.0868,16.7819,19.9299,19.0571,18.1346,17.7503,17.5236,0.0566396,0.00727588,0.00553376,0.00553213,0.0137934,0.0614014,0.0127964,0.00906522,0.00912815,0.0265471,-17.8957,-19.4335,-20.1285,-20.441,-20.717,-20.2474,-21.378,-21.9339,-22.1739,-22.2342,844,52378,553,-9999,-9999,-9999,0.0749589,-9999.0,0.0954248,0.256685,184.89597,184.89665,5.346807,5.3477559,0.471572,-9999.0,10.3364,10.2201,0.0358401,0.037575
588010360141512754,588010360141512704,s,e,,2,17.7891,16.8998,16.4125,16.0511,15.8604,19.3893,17.1795,16.1327,15.6272,15.2629,0.0234444,0.0057343,0.00509503,0.00560326,0.0126983,0.0581085,0.00556731,0.00364545,0.0036227,0.00643883,-21.0011,-21.878,-22.2645,-22.412,-22.5922,-19.5751,-21.6103,-22.321,-22.7365,-23.041,566,52238,608,-9999,-9999,-9999,0.0731834,-9999.0,0.147365,0.130273,137.6367,137.63713,4.1423492,4.1405478,0.562591,-9999.0,10.5375,11.1515,0.0311278,0.0705963
588010360148590722,588010360148590720,s,s,,2,18.6721,17.4283,16.8836,16.48,16.3128,19.75,18.1959,17.4048,16.9658,16.6954,0.0329433,0.00631328,0.00539229,0.00562408,0.0122733,0.0510733,0.00781445,0.00575827,0.00584257,0.0114752,-18.7502,-19.8836,-20.3704,-20.6512,-20.7192,-18.3306,-19.7903,-20.4213,-20.7693,-20.9904,574,52355,412,-9999,-9999,-9999,0.088257,-9999.0,0.0818503,0.103579,153.81943,153.81641,4.9745445,4.9736123,0.509592,-9999.0,10.409,10.4832,0.048165,0.0370849
588010360149049445,588010360149049472,s,s,,2,19.6721,17.8094,16.8958,16.4525,16.1102,19.5482,18.0212,16.8042,16.1633,15.6041,0.0547056,0.00696167,0.00477575,0.00487747,0.00880068,0.0901557,0.0119996,0.00590401,0.00536274,0.00896285,-18.3454,-20.105,-20.8123,-21.1995,-21.5113,-22.6915,-24.817,-25.3663,-25.6513,-26.0129,574,52355,609,575,52319,337,0.0994335,0.0998732,0.0997136,0.487179,154.87753,154.87726,5.0134964,5.0113697,0.402043,0.1507,10.8652,11.6137,0.0586216,0.0362685
588010360158879866,588010360158879872,e,e,,2,18.0231,16.0076,15.1135,14.6781,14.3329,18.8265,16.887,15.9975,15.5711,15.2644,0.0246248,0.00331367,0.00257541,0.00259536,0.00416587,0.0353012,0.0046447,0.00348509,0.00351914,0.00616281,-19.319,-21.2422,-21.9675,-22.3645,-22.7016,-18.1375,-19.9974,-20.7419,-21.1313,-21.4352,840,52374,337,-9999,-9999,-9999,0.0742994,-9999.0,0.0775631,0.0671632,177.47209,177.47507,5.7007995,5.7002559,0.448804,-9999.0,11.3268,10.8361,0.0465389,0.0593316
588010877684285570,588010877684285568,s,s,,2,17.9107,16.4229,15.6294,15.1715,14.9093,18.9277,17.6136,16.9857,16.6729,16.4699,0.0275119,0.00489988,0.0036534,0.00366411,0.00803548,0.047163,0.00927821,0.00677773,0.00763721,0.021191,-20.5763,-21.9968,-22.6019,-22.9651,-23.173,-10.5113,-11.79,-12.3928,-12.6902,-12.8784,840,52374,241,-9999,-9999,-9999,0.0805246,-9999.0,0.123361,0.00242961,177.57666,177.57394,3.7674456,3.7694347,0.419773,-9999.0,11.1487,10.2142,0.0353948,0.0520256
588010878217289900,588010878217289856,e,e,,2,18.0518,16.1513,15.2978,14.8821,14.565,18.9841,17.3802,16.5558,16.1282,15.8427,0.029676,0.0035445,0.00285268,0.00270921,0.0051529,0.065887,0.00766153,0.00579113,0.00529716,0.0134998,-18.1276,-19.9261,-20.6535,-21.0138,-21.3067,-18.576,-20.0497,-20.722,-21.0603,-21.3079,835,52326,201,-9999,-9999,-9999,0.0406543,-9999.0,0.0458593,0.0808109,168.6701,168.66823,4.0110798,4.0097814,0.597568,-9999.0,10.8652,10.2194,0.0398813,0.0355194
588010878219255937,588010878219255936,s,s,,2,18.8799,17.4804,16.6692,16.2883,16.0055,18.7606,17.5041,16.8532,16.4231,16.1903,0.0759826,0.00901882,0.0066635,0.00645831,0.0175596,0.0580037,0.00799247,0.00655948,0.00612696,0.0170476,-20.1737,-21.5776,-22.1722,-22.4316,-22.6107,-19.5665,-20.7711,-21.2934,-21.6,-21.7289,837,52642,92,-9999,-9999,-9999,0.0905624,-9999.0,0.156888,0.118828,173.19597,173.19667,4.132441,4.1345625,0.687655,-9999.0,10.7908,10.6395,0.0337692,0.0361993
588010878219976867,588010878219976832,s,s,,2,21.854,19.408,18.4705,18.1553,17.8064,18.8439,17.714,17.1397,16.8044,16.6744,0.341434,0.0168563,0.0113608,0.0107245,0.0284066,0.0501405,0.00815276,0.00731314,0.00700771,0.0220383,-14.1324,-16.5227,-17.3565,-17.6391,-17.9808,-19.5702,-20.6878,-21.172,-21.357,-21.3948,838,52378,215,-9999,-9999,-9999,0.0961578,-9999.0,0.0449676,0.129329,174.914,174.9158,4.2124348,4.2137103,0.45148,-9999.0,10.3215,10.4336,0.0670039,0.0387597
588010878220697726,588010878220697728,s,s,,2,20.5755,18.4029,17.5551,17.0352,16.6762,20.1505,18.3336,17.5644,17.0642,16.7668,0.215301,0.0122886,0.00957716,0.00829334,0.0210495,0.159044,0.0121607,0.0100453,0.00892087,0.0246741,-16.8105,-18.8768,-19.546,-20.0201,-20.3645,-16.5786,-18.3069,-18.9538,-19.4038,-19.6926,839,52373,132,-9999,-9999,-9999,0.0759182,-9999.0,0.0772497,0.0602823,176.54259,176.53963,4.2376833,4.2347741,0.510288,-9999.0,10.4358,10.27,0.0588698,0.0581921
588010878226137100,588010878226137088,s,s,,2,17.7152,17.1613,17.3285,16.9465,17.1508,19.737,19.2667,18.9429,18.5635,18.6084,0.0178172,0.00518554,0.00693956,0.00656708,0.0244378,0.0688578,0.019304,0.0197723,0.0191723,0.0717878,-25.2989,-26.5478,-26.8356,-26.8318,-26.2131,-18.0863,-18.4455,-18.7568,-18.9354,-18.9134,846,52407,267,-9999,-9999,-9999,0.0726705,-9999.0,0.998832,0.0996459,188.91136,188.91251,4.2124519,4.211998,0.504601,-9999.0,9.44958,9.25469,0.036671,0.0439522
588010878229217377,588010878229217408,s,s,,2,18.7319,17.3126,16.635,16.2341,15.9658,20.1027,18.2247,17.6597,17.2562,16.9951,0.0712285,0.00695004,0.00514747,0.00492157,0.0127048,0.125591,0.0118825,0.00928601,0.00905785,0.0255567,-18.7467,-20.0605,-20.6412,-20.9437,-21.1525,-16.588,-18.3433,-18.8515,-19.1686,-19.364,849,52439,95,-9999,-9999,-9999,0.0636106,-9999.0,0.082406,0.0594605,195.99605,195.99483,4.1461463,4.147387,0.476689,-9999.0,10.3232,9.80911,0.0437531,0.0592125
588010878753898603,588010878753898624,s,s,,3,20.4137,18.4619,17.3814,16.9545,16.7182,19.1787,17.9293,17.3361,16.8546,16.5509,0.09361,0.00975549,0.00620883,0.0060846,0.0157907,0.0373884,0.00692716,0.0061698,0.00589943,0.0147794,-19.0024,-20.8529,-21.5823,-21.888,-22.0536,-19.1819,-20.3487,-20.8057,-21.1447,-21.325,835,52326,308,-9999,-9999,-9999,0.0772268,-9999.0,0.158992,0.115886,168.05775,168.05858,4.4860544,4.4855337,0.511281,-9999.0,10.5468,10.3316,0.0757424,0.0353437
588010878762942514,588010878762942464,s,s,,2,19.2705,18.1969,17.8352,17.7002,17.6597,18.1027,16.9153,16.2955,15.8736,15.6496,0.031344,0.007213,0.00725084,0.00809559,0.0231487,0.0268547,0.00519188,0.00471898,0.00522223,0.0139362,-12.9963,-14.0081,-14.3514,-14.459,-14.4872,-20.2331,-21.3875,-21.8905,-22.1874,-22.3048,846,52407,278,845,52381,109,0.0846727,0.0853978,0.00877365,0.121906,188.81842,188.81975,4.7047572,4.7043509,0.468376,0.34258,9.68192,10.8546,0.0363415,0.0350901
588010878764712156,588010878764712192,su,su,,2,20.214,18.3629,17.4382,17.0567,16.7052,19.9454,18.249,17.3759,16.9593,16.6474,0.0864224,0.00936965,0.00664835,0.00662065,0.0158217,0.0936648,0.0106696,0.00774486,0.00765813,0.0200122,-17.217,-18.9503,-19.6992,-20.0202,-20.3494,-17.7658,-19.3468,-20.0478,-20.391,-20.6715,847,52426,73,848,52669,277,0.0649477,0.0644559,0.077312,0.0870591,192.92073,192.92244,4.6688752,4.6681237,0.527617,0.414373,10.1412,10.2692,0.0663894,0.0369062
588010878764843114,588010878764843136,eu,su,,2,19.5218,17.5239,16.5438,16.1161,15.7239,20.0148,18.0987,17.131,16.6273,16.3484,0.0601496,0.0063405,0.00441086,0.00441441,0.00934514,0.0962875,0.00946452,0.00640164,0.00611902,0.0155731,-18.4402,-20.298,-21.0468,-21.4156,-21.772,-19.0549,-20.8613,-21.5205,-21.9196,-22.1413,848,52669,237,847,52426,24,0.0895844,0.0897116,0.0930351,0.142407,193.11841,193.11803,4.609971,4.6127729,0.448835,0.510122,11.0155,10.7683,0.0492579,0.0528061
588010879295553668,588010879295553664,s,s,,2,17.8943,16.0392,15.1582,14.699,14.4183,23.6008,19.8138,18.9323,18.4147,18.1113,0.0413856,0.00412562,0.003251,0.00325055,0.00854893,1.05071,0.020122,0.0142665,0.0135708,0.0398078,-19.0331,-20.799,-21.5306,-21.9468,-22.2197,-14.0635,-17.7377,-18.4214,-18.8925,-19.176,840,52374,557,841,52375,399,0.079461,0.0789992,0.06502,0.0859398,179.04488,179.04333,4.9953766,4.9930396,0.522265,0.482549,11.4211,9.99995,0.0409093,0.128994
588010879295619230,588010879295619200,eu,su,,2,18.5286,16.693,15.8607,15.4729,15.1861,19.7482,17.8025,16.7619,16.3362,16.0835,0.0277819,0.00383129,0.00320947,0.00320772,0.00679612,0.0654352,0.00684847,0.00471216,0.00459263,0.0117031,-17.8588,-19.6201,-20.3476,-20.6926,-20.9738,-19.3265,-21.188,-21.9233,-22.254,-22.4615,840,52374,595,841,52375,436,0.0741557,0.0773523,0.053048,0.147238,179.19975,179.19817,5.0073051,5.0079274,0.434656,0.517003,11.0261,10.7485,0.0378269,0.0891224
588010879295750287,588010879295750272,s,s,,2,19.9191,18.0343,17.2008,16.7767,16.5547,20.5347,19.1882,18.329,17.9061,17.5678,0.106458,0.00897922,0.00690918,0.00692982,0.0222824,0.128682,0.0160391,0.0119421,0.0119047,0.037353,-16.9516,-18.7531,-19.4627,-19.8393,-20.0557,-18.5055,-19.839,-20.4602,-20.7783,-21.0449,840,52374,640,-9999,-9999,-9999,0.0745282,-9999.0,0.0646456,0.15493,179.4946,179.49388,5.0172343,5.0159531,0.63642,-9999.0,10.4625,10.1415,0.0598613,0.0337502
588010879299420261,588010879299420288,s,s,,2,18.3142,17.1991,16.6091,16.192,15.9875,19.438,18.4574,17.977,17.5232,17.3692,0.0267103,0.00518103,0.00458006,0.00454742,0.0127731,0.0472192,0.00895439,0.00855123,0.00822098,0.027349,-20.3615,-21.4896,-21.9491,-22.2206,-22.3157,-19.2407,-20.2406,-20.6162,-20.8999,-20.9824,845,52381,480,-9999,-9999,-9999,0.0803674,-9999.0,0.142153,0.14493,187.86241,187.86177,5.1365771,5.1356444,0.55376,-9999.0,10.6368,10.0651,0.0329862,0.0330106
588010879300337789,588010879300337792,s,s,,2,19.6372,18.165,17.3026,16.8361,16.4486,19.6312,18.5007,17.9167,17.5246,17.5331,0.0632437,0.00819918,0.00612161,0.00597411,0.0156325,0.0544741,0.00975586,0.00832,0.00844136,0.0310331,-19.2525,-20.6623,-21.277,-21.6431,-21.9752,-19.0591,-20.2096,-20.6766,-20.9091,-20.8082,846,52407,493,-9999,-9999,-9999,0.0801671,-9999.0,0.141202,0.14461,189.97472,189.97565,5.1133952,5.1144891,0.56183,-9999.0,10.6061,9.92791,0.0370756,0.0489744
588010879303745705,588010879303745664,s,s,,2,18.5356,16.5633,15.5158,14.9768,14.5501,19.0326,17.8688,17.1041,16.6873,16.941,0.0513774,0.00485851,0.00337784,0.003235,0.00713249,0.0609995,0.0102282,0.00793486,0.00820621,0.0400594,-20.6852,-22.488,-23.1684,-23.6092,-23.9847,-20.5552,-21.8633,-22.3766,-22.6185,-22.246,850,52338,496,-9999,-9999,-9999,0.0878262,-9999.0,0.143992,0.202648,197.84886,197.84776,5.0657315,5.0668674,0.428034,-9999.0,11.411,10.3351,0.0579619,0.061439
588010879845138623,588010879845138560,su,eu,,2,18.5646,16.638,15.7371,15.3351,14.999,20.4098,19.0923,17.7392,17.3651,17.0896,0.0280725,0.00404701,0.0031357,0.00324673,0.00550154,0.0970145,0.0157727,0.00783728,0.0085971,0.0194861,-18.4723,-20.305,-21.052,-21.409,-21.7358,-20.7247,-22.3978,-23.119,-23.3192,-23.4356,856,52339,325,855,52375,500,0.0791496,0.0770943,0.0677804,0.331318,208.1747,208.1729,5.1401663,5.1378031,0.590608,0.490838,11.0093,10.4903,0.0627756,0.0639318
588010879845138761,588010879845138816,s,s,,2,19.9163,17.9898,17.0429,16.6106,16.2669,20.1808,18.8818,17.9608,17.4847,17.1629,0.0554793,0.00690492,0.00490548,0.00503867,0.00936779,0.0888279,0.0143704,0.00941472,0.00993713,0.0229235,-17.8303,-19.6405,-20.3834,-20.767,-21.0878,-19.5556,-20.9206,-21.4968,-21.8319,-22.0824,855,52375,506,-9999,-9999,-9999,0.0774899,-9999.0,0.0883785,0.199007,208.23582,208.23782,5.1690621,5.1681466,0.48837,-9999.0,10.6302,10.4921,0.0549813,0.0357088
588010880371654746,588010880371654784,s,s,,2,16.9991,15.8467,15.4021,15.1724,15.0686,18.6433,17.8422,17.48,17.3886,17.2682,0.0184764,0.00364309,0.00361478,0.00402715,0.0113012,0.0453848,0.00970868,0.0107055,0.0162015,0.05069,-17.2738,-18.3404,-18.7789,-18.9686,-19.0311,-10.0542,-10.8246,-11.1691,-11.2463,-11.3563,844,52378,417,-9999,-9999,-9999,0.0234707,-9999.0,0.0217036,0.00174673,184.48256,184.47827,5.8697805,5.8679008,0.448241,-9999.0,9.61574,8.71612,0.0356804,0.0311739
588010880371916934,588010880371916928,e,su,,2,18.6209,16.7834,15.8188,15.3396,15.0091,20.1284,18.747,17.8394,17.4114,17.2337,0.046169,0.00498107,0.00358554,0.00362297,0.00745112,0.117244,0.0157162,0.0105745,0.0112533,0.0315728,-20.3196,-22.0642,-22.7358,-23.1277,-23.4144,-19.3759,-20.8326,-21.4527,-21.7459,-21.8442,844,52378,617,-9999,-9999,-9999,0.0900412,-9999.0,0.140026,0.188906,185.05637,185.05551,5.9709444,5.9730053,0.454701,-9999.0,11.2305,10.3519,0.0539165,0.0389613
588010880375521440,588010880375521408,s,s,,2,18.7227,17.6742,17.4153,17.1667,17.0665,20.6789,20.8226,21.4584,21.2158,20.6405,0.0381924,0.0068232,0.00752012,0.00923242,0.0276802,0.0822531,0.0354173,0.0796912,0.105578,0.215115,-16.5992,-17.5035,-17.7716,-17.9178,-18.0088,-22.3637,-22.9057,-22.7192,-22.5694,-22.729,848,52669,366,-9999,-9999,-9999,0.0478432,-9999.0,0.0331278,0.997987,193.36794,193.36891,5.8971128,5.898469,0.531027,-9999.0,9.52427,8.0,0.0390299,0.129099
588010880375586945,588010880375586944,s,su,,3,19.1168,17.4633,16.4425,15.995,15.5718,20.1686,18.257,17.3587,16.8562,16.6516,0.0711941,0.00786602,0.00518405,0.00544311,0.0113521,0.123427,0.010667,0.00754997,0.00749043,0.0194577,-19.7025,-21.2164,-21.934,-22.2994,-22.6697,-18.8434,-20.6797,-21.3063,-21.7013,-21.8464,848,52669,409,-9999,-9999,-9999,0.0966412,-9999.0,0.128164,0.14452,193.48228,193.48244,5.8690276,5.8679061,0.588244,-9999.0,11.1443,10.8308,0.0381579,0.0519177
588010880375914563,588010880375914624,s,s,,2,18.1336,17.7004,17.8415,17.4092,17.6669,18.8424,17.9875,17.8115,17.3457,17.4671,0.0165092,0.00554727,0.00693578,0.00725409,0.0259013,0.0319056,0.00743151,0.00819768,0.00823441,0.0283484,-24.9176,-26.0303,-26.3386,-26.3816,-25.7077,-17.9306,-18.6071,-18.7949,-19.084,-18.9795,848,52669,528,-9999,-9999,-9999,0.0805106,-9999.0,0.999769,0.0615197,194.23994,194.23874,5.9379039,5.9377408,0.648528,-9999.0,9.35821,9.76827,0.0364381,0.0373042
588010880376570030,588010880376569984,eu,eu,,3,18.987,16.974,16.1311,15.6437,15.393,21.6702,19.4601,18.3127,18.0056,17.4398,0.0482436,0.00489843,0.00377825,0.00380994,0.00802612,0.176706,0.0153307,0.00881631,0.00980421,0.0176211,-17.8373,-19.7464,-20.4453,-20.8772,-21.1123,-17.0986,-19.1481,-19.9857,-20.2155,-20.7264,849,52439,458,-9999,-9999,-9999,0.0643389,-9999.0,0.0609463,0.123649,195.70139,195.70081,5.9320478,5.932241,0.556352,-9999.0,10.6798,10.2796,0.0743218,0.0640164
588011096724930691,588011096724930688,eu,eu,,2,18.6269,16.8024,15.9162,15.5046,15.2287,18.0116,16.1688,15.3549,14.9625,14.7014,0.0328091,0.0049178,0.00353558,0.00367055,0.00780912,0.0229889,0.00369962,0.00286938,0.00298052,0.00591378,-18.7208,-20.4641,-21.1943,-21.5674,-21.8378,-18.4853,-20.2654,-20.9825,-21.3372,-21.6002,774,52286,54,-9999,-9999,-9999,0.0803894,-9999.0,0.0790745,0.0569104,167.37007,167.37447,60.382744,60.380924,0.465597,-9999.0,11.1384,11.277,0.0428282,0.0389451
588011097262391426,588011097262391424,s,s,,2,18.441,17.5408,17.2579,16.962,16.8654,19.3104,18.3569,17.9977,17.6129,17.511,0.0325765,0.00914027,0.00716369,0.00786183,0.0260197,0.0524229,0.00885987,0.00968203,0.0101867,0.0352075,-17.7463,-18.5042,-18.8308,-18.9884,-19.1069,-18.7442,-19.6447,-19.9885,-20.1816,-20.3082,775,52295,164,-9999,-9999,-9999,0.0948975,-9999.0,0.0504828,0.114778,169.86467,169.85625,61.054352,61.055698,0.668559,-9999.0,10.1198,9.90802,0.0382648,0.0384167
588011097799917731,588011097799917696,s,s,,2,20.0254,18.2874,17.41,16.9627,16.6111,20.8087,19.03,17.8971,17.3367,16.9353,0.0885705,0.00999533,0.00724015,0.00751622,0.0202725,0.264015,0.0242252,0.0142943,0.0140858,0.0398806,-18.3279,-19.982,-20.6448,-21.0238,-21.3378,-19.6493,-21.4641,-22.0631,-22.4733,-22.8212,775,52295,633,-9999,-9999,-9999,0.0908317,-9999.0,0.1155,0.239337,172.89648,172.89488,61.838001,61.840199,0.670949,-9999.0,10.5374,10.6948,0.0472138,0.0419941
588011101034774582,588011101034774528,s,s,,3,17.3877,15.403,14.4972,14.0308,13.7232,21.3627,18.8624,17.542,16.8226,16.4701,0.0190056,0.00282802,0.00224811,0.00226907,0.00373416,0.159264,0.0125938,0.00654007,0.00555775,0.0104488,-20.0561,-21.9439,-22.6729,-23.0997,-23.3966,-21.0547,-23.8245,-24.3035,-24.6974,-24.9035,814,52443,358,1169,52753,33,0.0441752,0.0441266,0.0803948,0.433762,241.90721,241.90509,45.065331,45.06535,0.490965,0.275499,11.1363,10.2972,0.0609956,0.0878862
588011101567844500,588011101567844480,s,s,,1,18.9496,17.4018,16.6454,16.1941,15.9082,20.5094,18.3669,17.3903,16.9545,16.5806,0.0448617,0.0056535,0.00455191,0.0042254,0.00985319,0.111658,0.00812658,0.00566274,0.00522057,0.0115911,-19.2811,-20.7532,-21.3437,-21.7069,-21.9449,-17.6419,-19.6626,-20.4028,-20.7874,-21.1273,795,52378,236,-9999,-9999,-9999,0.098003,-9999.0,0.111953,0.103022,232.89153,232.88649,51.426243,51.426281,0.892228,-9999.0,10.8137,10.8727,0.0459354,0.0449115
588011101572563296,588011101572563328,s,s,,2,19.5827,17.8014,16.9217,16.4777,16.1222,20.4487,19.0418,18.4632,18.0844,17.8709,0.0576582,0.00628027,0.0047386,0.0044386,0.00969251,0.119531,0.0139032,0.0124351,0.0123716,0.0372869,-18.7046,-20.4016,-21.0721,-21.4502,-21.7698,-16.7455,-18.0647,-18.5928,-18.8769,-19.0175,815,52374,346,-9999,-9999,-9999,0.0713722,-9999.0,0.112756,0.0767422,244.21661,244.21394,43.661335,43.659801,0.47906,-9999.0,10.4966,9.50577,0.0527162,0.0588391
588011102102028496,588011102102028544,s,s,,2,17.856,17.4476,17.5954,17.5601,17.5738,17.9329,16.9283,16.7774,16.6003,16.5442,0.0207356,0.00649776,0.00913961,0.0128522,0.0504221,0.0209666,0.00457741,0.00504082,0.00621646,0.021933,-25.0763,-26.2004,-26.5234,-26.1769,-25.7615,-16.7059,-17.6124,-17.7817,-17.8953,-17.9499,792,52353,110,793,52370,329,0.0371328,0.0370727,0.996693,0.0258066,225.36343,225.36555,55.523979,55.526005,0.476144,0.668416,8.53948,9.48384,0.0352435,0.0372656
588011103181013033,588011103181012992,s,s,,2,17.3637,16.3221,16.0515,15.8168,15.7778,18.0493,16.5445,15.7565,15.3019,14.9514,0.0149023,0.00377894,0.00378041,0.00449042,0.0118325,0.0231837,0.00403373,0.00322162,0.00339302,0.0063327,-18.169,-19.0738,-19.3722,-19.498,-19.5396,-20.3822,-21.8169,-22.4185,-22.782,-23.0823,813,52354,445,-9999,-9999,-9999,0.0419578,-9999.0,0.0372566,0.120728,240.84114,240.83899,48.266644,48.265972,0.797971,-9999.0,9.85658,10.516,0.0361029,0.0388246
588011122505482353,588011122505482368,s,s,,2,19.5698,17.9037,17.0742,16.6892,16.3659,22.4279,20.9758,19.6192,19.0182,18.7638,0.0727504,0.0104335,0.0065812,0.00753193,0.0189475,0.288793,0.0497766,0.0187494,0.0186594,0.0489996,-16.4792,-18.0861,-18.8214,-19.1719,-19.4906,-18.7342,-20.2711,-20.9387,-21.3546,-21.5279,783,52325,130,-9999,-9999,-9999,0.052766,-9999.0,0.0465095,0.293358,196.66779,196.6662,61.059837,61.06094,0.455413,-9999.0,10.2192,9.40469,0.0345213,0.0949696
588011122508431498,588011122508431488,s,s,,2,19.6787,17.8618,17.0172,16.588,16.2604,20.4283,18.7767,18.0899,17.911,17.6843,0.044271,0.00656292,0.00455304,0.00470522,0.00960796,0.111227,0.0162805,0.0109564,0.0150546,0.0400257,-16.662,-18.4155,-19.1441,-19.5378,-19.8612,-12.5006,-14.1003,-14.7607,-14.9225,-15.1254,787,52320,139,-9999,-9999,-9999,0.0946004,-9999.0,0.0521279,0.0119384,209.61678,209.61862,59.177895,59.178547,0.521342,-9999.0,10.6631,9.78034,0.0535233,0.0664393
588011123040452719,588011123040452736,s,s,,2,19.8338,17.8989,16.9312,16.4534,16.0781,21.7098,19.6284,18.3965,17.9625,17.6203,0.0840736,0.00721555,0.00519133,0.0047335,0.0112631,0.235266,0.0166002,0.00940743,0.00837238,0.0221925,-18.9878,-20.8172,-21.4945,-21.8977,-22.2333,-18.039,-19.9604,-20.7414,-21.0727,-21.3808,780,52370,108,-9999,-9999,-9999,0.0712086,-9999.0,0.133766,0.176073,187.78526,187.78624,62.02602,62.027161,0.552715,-9999.0,10.6255,10.2111,0.0451687,0.0811759
588011123044188183,588011123044188160,eu,eu,,2,19.0204,17.0321,16.196,15.814,15.4854,18.7051,16.7751,15.9449,15.5318,15.2655,0.0415829,0.00453864,0.00355772,0.00345247,0.00731708,0.0366037,0.00417447,0.0033276,0.0031765,0.00695127,-16.1814,-18.1342,-18.8923,-19.2511,-19.5712,-17.7942,-19.6503,-20.3738,-20.7442,-21.0066,785,52339,61,786,52319,264,0.0412505,0.041712,0.0326167,0.0558188,205.20828,205.2114,60.480907,60.478695,0.43834,0.346984,10.2774,10.5889,0.0685962,0.0463244
588011124115505274,588011124115505280,s,s,,2,19.2086,17.8671,17.2024,16.8464,16.5408,17.9486,17.0809,16.7677,16.5479,16.4779,0.0597625,0.00788762,0.00683132,0.00755563,0.0252558,0.0274253,0.00537233,0.00598662,0.00749615,0.0351919,-18.5466,-19.8191,-20.3927,-20.6525,-20.8858,-17.0176,-17.7721,-18.1065,-18.2471,-18.3164,783,52325,389,782,52320,179,0.0521765,0.0527812,0.0959988,0.029485,194.22499,194.23209,62.431892,62.429211,0.410445,0.391081,9.97687,9.77729,0.0395739,0.0350792
588011124117667974,588011124117667968,s,s,,2,18.9511,17.2702,16.438,16.0528,15.7634,20.4274,18.7571,18.1687,17.8164,17.4713,0.0419675,0.00509265,0.00406836,0.00424583,0.0115517,0.136476,0.0129862,0.0116049,0.0136699,0.0451952,-18.1877,-19.7825,-20.49,-20.8207,-21.1013,-15.9079,-17.4773,-18.0282,-18.3134,-18.6097,786,52319,396,-9999,-9999,-9999,0.0734887,-9999.0,0.0724401,0.0528328,204.6225,204.62465,61.43951,61.437286,0.606035,-9999.0,10.734,9.65293,0.0369989,0.075367
588011124648640608,588011124648640640,su,su,,2,19.2677,17.4369,16.5128,16.0594,15.747,19.8461,18.0489,17.1087,16.7184,16.4226,0.0492251,0.00604448,0.00442052,0.00463833,0.00980206,0.0477502,0.00662513,0.00480638,0.00512569,0.0105033,-19.1224,-20.8568,-21.5531,-21.9365,-22.2078,-17.9297,-19.6252,-20.3759,-20.7141,-20.9871,776,52319,616,777,52320,344,0.0978944,0.0980996,0.115172,0.0910173,175.62611,175.63095,62.902695,62.903164,0.504982,0.315331,11.0604,10.826,0.0434876,0.0457448
588011124916617346,588011124916617344,s,su,lcand,2,18.0149,16.7958,16.3465,16.1007,15.9969,20.6455,18.3851,17.5428,17.1122,16.8369,0.0261796,0.00503482,0.00473136,0.00582228,0.0159544,0.0860934,0.00764578,0.00562475,0.00582796,0.0125071,-16.7818,-17.9136,-18.3655,-18.5669,-18.618,-15.7426,-17.9465,-18.6753,-19.0745,-19.3499,776,52319,426,-9999,-9999,-9999,0.0465571,-9999.0,0.027677,0.0538615,173.27161,173.27094,62.704411,62.706402,0.460548,-9999.0,10.0018,10.2116,0.038813,0.0638748
588011125186363499,588011125186363520,su,e,,2,19.8214,17.7103,16.73,16.3112,16.1305,19.0193,17.0213,16.1059,15.6663,15.3488,0.0954397,0.00745327,0.00499585,0.00532379,0.0141313,0.0471923,0.00472917,0.00353028,0.00363342,0.0075925,-17.8208,-19.8299,-20.6193,-20.9973,-21.1628,-18.5662,-20.4646,-21.1942,-21.593,-21.8967,778,52337,366,-9999,-9999,-9999,0.0970724,-9999.0,0.0866219,0.0848822,179.92856,179.9259,63.660156,63.659401,0.559951,-9999.0,10.9241,11.1118,0.0693757,0.0603603
