objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas
587739706883899754,240.88578,17.479429,9.2846209,0.74504661,1.5717972,0.2603343,0.42163943,4
587739706883965152,240.86674,17.433161,6.6678501,0.84836661,2.3354113,1.2739888,0.43353552,5
587739706887438720,248.41081,13.972322,8.1902311,1.6471392,2.4526793,0.87573581,0.40947521,4
587739707403206702,198.75786,29.180302,8.9874677,1.3970462,1.7833285,0.36971284,0.47985953,4
587739707403272200,198.86354,29.074159,8.825456,0.76773368,2.1902478,0.79017665,0.55993986,4
587739707408908491,213.29013,26.803199,16.346188,1.6038295,3.0143803,0.81732898,0.65882826,5
587739707409694745,215.17882,26.417583,8.8678407,2.7362852,2.0415044,0.80210948,0.51516855,4
587739707411988531,220.75566,24.977618,8.3305735,0.93984242,1.5270745,0.39908535,0.46008025,3
587739707413168421,223.71579,24.222742,6.6340364,0.84120576,1.8477798,0.64417913,0.36407009,5
587739707420901732,241.17849,17.638656,6.4208304,1.5624124,1.3613361,0.40039455,0.44945527,4
587739707420967249,241.38894,17.688288,7.1841556,0.89227413,1.601577,0.38334021,0.57485568,4
587739707940077656,198.78884,29.636197,9.0673924,1.0675707,1.5090236,0.54650821,0.73432778,5
587739707943419910,207.34475,28.421812,7.1470453,1.2103535,2.3952483,1.8387854,0.34486515,4
587739707943420055,207.39444,28.330946,14.686112,2.6015788,3.5662579,0.98908034,0.51078708,5
587739707946893338,216.09909,26.690238,8.5705272,1.0912653,1.7133648,0.47562233,0.31139568,4
587739707949383831,222.25871,25.103647,8.1825293,1.0444178,2.8493282,1.0725608,0.46509156,5
587739707951284257,226.67404,23.641922,9.8989685,0.77883886,1.8978905,0.5525662,0.6259929,4
587739707954299087,233.69438,21.249337,12.469556,5.9895083,4.3152251,2.4813777,0.46426289,3
587739708487827575,226.04357,24.314633,13.215903,2.1267832,3.7445055,1.3691328,0.41551582,5
587739708494643340,241.57323,18.361602,8.4591949,1.5464679,1.33219,0.19338767,0.53839806,3
587739709016572001,206.03578,29.487247,7.7603054,1.3551892,2.4034379,1.0623217,0.40328656,3
587739709016834153,206.67674,29.366458,11.138803,1.7735781,2.8974357,0.62007031,0.47535537,4
587739719217446926,195.53608,28.387104,9.4718691,0.58017764,2.5139784,0.40284261,0.61640132,4
587739719217905748,196.81734,28.283927,13.03511,1.2837758,2.9551112,1.8913987,0.79809543,5
587739719218036817,197.11369,28.320497,11.764914,0.80102525,2.1132774,0.47798528,0.69795399,5
587739719223476228,210.84559,26.304736,3.7939921,0.50566903,1.145583,0.38115504,0.35389257,4
587739719751303305,187.85604,29.185608,2.5423594,0.28882669,0.90546311,0.40254501,0.31074926,3
587739719752220748,190.12745,29.190623,8.0124703,1.1963817,1.7329558,0.10734922,0.60985612,3
587739719753924700,194.62608,28.858836,6.7497221,0.56683644,1.4759018,0.48254742,0.41532825,5
587739719755300871,198.10772,28.537705,7.5444163,0.96355118,1.5793001,0.38095361,0.6028575,4
587739719757529279,203.93768,27.867609,8.4459515,1.5463327,1.3721779,0.58251716,0.56540409,3
587739719757856834,204.67416,27.742419,14.608345,0.58253951,2.8864703,0.97753476,0.74721049,5
587739719763558489,218.94059,24.725796,12.82172,2.8896102,1.4744337,1.5807011,0.41250954,4
587739719768670382,230.89419,21.146052,7.8555486,2.6270049,2.55914,1.3523546,0.37769316,3
587739720286863441,184.40326,29.608022,3.6907644,0.28785724,0.50850331,0.20872437,0.73536121,4
587739720288501769,188.59065,29.655891,11.658637,1.0608119,2.1406146,0.66236181,0.49499163,5
587739720288632949,189.06124,29.6818,8.495494,1.4405917,1.6393345,0.44498737,0.42182348,3
587739720298463392,214.19748,26.404923,9.2640908,1.3789854,1.9776217,0.6796449,0.5206898,5
587739720298594391,214.59981,26.385877,11.546478,0.88553894,3.0632618,1.5812328,0.414813,3
587739720298725458,214.84077,26.304777,10.335337,0.870197,2.0749272,0.50225324,0.54024103,5
587739720305737837,231.50471,21.440799,6.7699982,1.4454528,1.9391029,0.7652352,0.1665075,3
587739720306065589,232.24525,21.002811,3.8238839,0.58302221,1.0914572,0.4116583,0.27691709,4
587739720308424791,237.59467,18.939274,5.2980788,0.22955493,0.91640027,0.4375481,0.26531313,5
587739720308818195,238.52491,18.647664,11.306476,3.0469554,2.1867949,1.1394635,0.31704792,5
587739720309342470,239.52787,18.114416,14.823045,2.5679794,5.1220566,2.4295425,0.74575053,4
587739720309473575,239.89321,17.969619,7.5759331,0.82981842,2.3857598,1.1228418,0.4148452,4
587739720310194559,241.43427,17.362145,13.42016,1.7719478,2.4683671,0.51527887,0.59529045,4
587739720310325454,241.67037,17.191803,7.7646979,1.4849898,2.5796999,1.2636344,0.38501162,5
587739720310849909,242.98648,16.778024,13.87745,1.483545,3.2196018,0.88540575,0.70320721,4
587739720314126353,249.79661,13.450256,9.8758381,3.6777477,3.8100156,2.0025482,0.6926711,5
587739720828846104,197.75714,29.57835,19.798902,2.1695884,2.8455225,0.61037623,0.7570512,5
587739720839790663,225.12585,23.929324,15.935171,2.8161966,6.0371475,1.6699778,0.56737813,3
587739720841232484,228.59213,22.908496,5.4261553,0.64656299,1.0417406,0.69399576,0.42762013,3
587739720843395078,233.45383,21.136203,6.4063837,2.4155585,1.4142353,0.43762133,0.4206158,4
587739720846934451,241.34257,17.754181,6.4772839,1.2188452,1.4524224,1.0291943,0.33321112,3
587739720846934492,241.37762,17.768656,12.216075,3.4490715,3.3435943,1.9328652,0.54797941,4
587739721373778031,218.33574,26.207944,5.5170844,0.58101706,1.1076751,0.32966714,0.3950238,5
587739721374498990,220.04568,25.907653,14.580114,3.3758478,2.5865924,0.91843882,0.75405694,3
587739721383739708,241.40222,18.272992,6.5486733,0.55812037,2.3283666,0.6872269,0.30886803,3
587739721383805106,241.5618,18.182886,17.296826,1.6516876,4.3339085,1.3367793,0.93130613,5
587739721386492066,247.40049,15.658434,8.6188947,1.0122245,2.0131991,0.93715666,0.40216175,5
587739721901211740,194.22789,30.676439,4.3384635,0.93315415,1.4036509,0.41528448,0.46645767,5
587739721902915587,198.66415,30.225026,4.7567133,0.8033733,1.0276204,0.38571124,0.48178515,3
587739721906847757,208.87384,28.788798,10.677501,3.4369448,2.3820711,1.2751698,0.96594866,3
587739721909928024,216.68407,27.189533,7.2659847,1.1762876,1.9286804,0.86461219,0.41818347,5
587739721913860276,226.23405,24.362849,7.6119806,0.33579243,2.2938423,1.3041652,0.45503952,3
587739721916678198,232.77034,22.176772,16.338683,3.4164656,2.5855611,0.30349836,0.6778334,4
587739809410514985,207.0616,24.777745,11.610997,0.6927379,2.0954185,0.5194858,0.68273901,4
587739809412743329,212.58742,23.772858,6.4090163,1.3158568,1.8600867,0.9800389,0.2470358,3
587739809418903658,227.1947,20.079677,16.274097,1.4867801,3.4611552,1.2186743,0.81955705,3
587739809946992686,206.1999,25.455509,5.8018977,3.1719766,1.538702,0.73532248,0.31990186,4
587739809951645787,217.58403,23.061776,5.6898219,2.3003572,1.2964727,0.50821328,0.32990329,3
587739809951711344,217.78237,23.036647,10.188551,0.35496925,2.0726792,0.44926949,0.48048227,5
587739809951711430,217.70313,23.06653,10.384837,1.1678387,2.1040802,0.83244589,0.58594953,4
587739809955708951,227.09954,20.515468,13.243355,1.4702308,3.2380586,1.2261174,0.45902164,6
587739809958134089,232.78146,18.620889,13.714266,3.2111208,2.1077816,0.51345548,0.63341169,4
587739809958264897,233.06989,18.674683,7.1548989,0.78266444,1.7263435,0.73075767,0.26372461,5
587739809961148484,239.44902,16.282308,9.7489897,2.2592601,2.293101,1.5081303,0.42810692,4
587739809961148762,239.51158,16.347604,5.6627585,1.5539598,0.91405173,0.60535792,0.20261087,4
587739809961607539,240.4665,15.792261,9.7292802,1.7604964,2.7674117,2.4018664,0.33529627,4
587739809961803893,240.91107,15.645605,7.7422386,2.2506099,1.4810434,0.53889116,0.48749534,5
587739809963901115,245.45899,13.728696,11.767654,0.94525051,2.3116569,0.44395716,0.68430876,4
587739809964097900,245.84588,13.54473,11.111202,0.61127728,1.8974775,0.51521907,0.52329487,3
587739810486747417,213.44767,24.42599,19.499374,1.6811752,4.3606505,1.3629904,0.80064042,4
587739810487468175,215.11995,24.028197,13.342993,1.1819813,2.313068,0.52591995,0.54587295,3
587739810488909894,218.61824,23.303596,10.686159,2.1257249,2.8510618,0.99899575,0.39733611,5
587739810491269404,224.32011,21.778491,6.864568,0.57588768,2.2047218,0.84359635,0.31700909,4
587739810498216373,240.05311,16.411356,3.5675855,0.94300758,1.1703794,0.18965122,0.28103072,4
587739810498347126,240.33836,16.306767,10.222748,0.99486733,2.3219087,0.70012382,0.31114571,4
587739810498413054,240.57728,16.271115,9.9006785,0.78677771,3.3179829,1.6249928,0.68033003,3
587739810498674732,241.04358,16.087537,7.6709693,0.71209695,1.5722585,0.52686725,0.35441076,3
587739810501493136,247.24195,13.607776,7.2621814,0.93182028,1.9295029,0.60817864,0.29746537,4
587739811024142517,214.87018,24.678504,10.439059,1.1368531,2.9105199,1.5620029,0.45206284,5
587739811026108515,219.59291,23.42876,10.100498,1.8811173,2.1739744,1.0363352,0.5742407,5
587739811030499516,229.84642,20.54269,10.612669,2.1339313,2.1874105,0.99164007,0.44879507,4
587739811034824825,239.66811,17.062249,8.7667896,0.78914247,3.7966316,1.8926605,0.6880827,3
587739811035480245,241.14265,16.480609,12.668918,2.575296,2.6875535,1.3386863,0.39002676,4
587739811035677114,241.55779,16.322952,8.1137073,1.4025568,1.6740747,0.80428479,0.30442649,5
587739811038036077,246.70181,14.310715,13.090143,3.1405115,4.1465302,2.0179141,0.58302387,3
587739811039412429,249.687,13.007681,15.559862,3.4467394,2.7916455,1.2055264,0.75668601,5
587739811560226860,212.99591,25.45597,10.638859,3.5437603,2.9193594,1.3866679,0.60255523,4
587739811560226873,212.9978,25.37325,12.071844,1.7295926,3.0293223,1.0885862,0.45714411,4
587739811562389567,218.23218,24.283129,6.0526188,0.49575681,2.4809036,1.1037303,0.27601833,4
587739811563503829,220.94157,23.541742,7.3601443,1.4337107,1.6880254,0.94984809,0.46571261,4
587739811563569173,221.06072,23.558373,16.441944,3.1791045,4.9359883,1.8049859,0.65291717,4
587739811563831509,221.76261,23.334292,5.4469856,0.95626089,0.86390836,1.4562741,0.55363199,3
587739811567304901,229.79608,20.950641,6.9551194,0.26227381,1.075842,0.3829964,0.49404187,3
587739811572351178,241.20201,16.883753,18.071441,1.8109137,3.1430425,0.87060232,0.71416871,4
587739814243074093,240.08663,19.44042,15.31038,3.292543,3.1602959,1.040692,0.67571577,3
587739814243139712,240.27938,19.448573,5.6977555,1.1743205,1.217148,0.36897516,0.43337786,5
587739814244123006,242.38162,18.252488,13.671353,1.2724384,2.9855277,0.76082973,0.42164929,5
587739814777127100,234.11571,22.500482,6.8790565,0.57964965,1.5254298,0.44761276,0.54086058,5
587739814778110198,236.2603,21.562771,9.191849,3.4868956,2.8204925,1.4088314,0.56951449,4
587739814779617625,239.64148,20.185137,10.110421,2.6622598,1.9433221,0.60017516,0.41526418,4
587739814779682989,239.66891,20.106029,7.2640471,1.084521,2.3595148,1.249531,0.46753372,4
587739815313539317,233.19501,23.266708,10.612501,1.733562,2.9377205,0.75785036,0.66638973,3
587739815315374316,237.29824,21.684715,8.7731692,0.041233165,1.7800158,0.53850005,0.43744854,3
587739815851393124,235.67423,22.881491,14.663658,0.67504672,3.2762804,0.95707895,0.47780773,6
587739815851851818,236.57253,22.371387,10.014247,1.2344731,2.8318742,1.0499409,0.38768119,5
587739826588352592,208.0954,24.467721,4.381783,1.7356009,0.89121225,0.49038875,0.32743683,5
587739827127189667,213.04976,23.834019,14.468202,1.5098156,5.1726202,0.75221913,0.80675917,4
587739827129483401,218.5279,22.728231,4.5959473,0.82300729,0.9244783,0.76144625,0.41325402,3
587739827662356621,208.91904,25.153049,7.6051976,0.61567063,2.9890074,1.0448621,0.34540823,6
587739827663274053,211.17086,24.755955,7.0025326,1.7925259,2.2135987,1.4827523,0.58474702,3
587739827664781400,214.95964,23.938329,8.2863599,2.6264757,2.8853254,1.4660242,0.51013452,4
587739827668254820,223.16967,21.984357,10.023725,0.42691452,2.8120651,1.0174307,0.37041683,3
587739827674480663,237.40018,17.229584,4.7380177,0.40523417,1.5542113,0.7462939,0.29341233,4
587739827676053578,240.93889,15.973644,7.6132885,1.3376711,2.6629684,1.2241382,0.74455238,3
587739827676053933,240.9916,16.000574,8.261525,1.4589667,1.7140743,0.48620788,0.37220694,5
587739827676184942,241.21558,15.723122,9.0806253,1.8591454,3.7545787,0.57146986,0.33725942,4
587739827677233416,243.47873,14.926705,10.066074,2.5749783,1.87347,0.89079894,0.37501455,4
587739827678151065,245.50516,13.960525,8.4696797,2.0438516,2.5274073,0.60013135,0.33918048,4
587739828208599291,231.45341,19.8079,6.8147544,1.503326,1.4691588,0.43313282,0.27650403,4
587739828210958448,236.74535,17.884177,5.1350373,1.0330289,1.6588969,0.20973421,0.47465649,3
587739828212662430,240.55425,16.426218,10.870437,1.0508062,1.7426273,0.61064993,0.37205021,6
587739828212727843,240.6239,16.402958,12.333674,1.6990365,4.4287309,4.3751422,0.48641828,4
587739828212990294,241.29206,16.19842,8.0823274,1.2091294,2.1400747,0.68754238,0.40828584,6
587739828215873723,247.57553,13.642088,11.670274,2.3382434,2.3379228,0.70154931,0.48336256,3
587739828216201267,248.13586,13.241603,16.458817,4.5713696,2.8632196,0.56083943,0.90570909,3
587739828216201659,248.28701,13.273174,18.309226,2.9642244,4.8655186,1.2757719,0.7409037,5
587739828736163848,209.20478,25.915902,8.6573541,2.0498592,2.3255658,1.2294192,0.58495017,4
587739828738916399,216.09558,24.614122,14.827647,1.0031709,2.2552661,0.65266752,0.83602209,4
587739828744683727,229.74238,20.815376,20.847794,1.0977085,3.2950627,0.70673925,0.52159595,4
587739828745142502,230.87494,20.442566,13.806172,0.84745875,3.4570831,0.95883029,0.47835054,5
587739828745339075,231.33568,20.344877,4.4516621,1.4896185,1.7884971,1.4089306,0.27626789,3
587739828748157121,237.60798,18.139583,13.029439,1.1247513,2.9370348,0.97226716,0.26594667,5
587739828749861103,241.40091,16.667747,3.1205222,0.78880755,1.234829,0.73607768,0.22151739,3
587739828752285861,246.68545,14.380746,9.542687,2.8407649,3.7426435,1.2813728,0.41805973,3
587739829277950015,221.42898,23.677141,9.4625,0.80487459,1.7741916,0.61152157,0.63801167,4
587739843769532573,209.59963,22.053788,3.5918114,0.38149872,0.86286321,0.18160493,0.18135488,4
587739843776282759,225.55957,18.491324,9.4683346,1.5573297,1.8857952,0.94546533,0.49860938,4
587739844574118108,207.93261,22.687162,7.8106116,0.72906086,1.1847059,0.27198479,0.68458774,3
587739844847206534,219.18634,21.072773,5.5740287,0.70394165,0.87829082,0.37416371,0.40128095,3
587739844847665233,220.32168,20.664735,14.571406,0.96963487,2.4489497,1.4933296,0.7299458,5
587739844851400756,228.99762,18.415932,6.1914485,0.16158143,2.2043089,0.74561652,0.46920099,3
587739844856054101,239.5077,14.963561,12.029016,0.71298938,3.044904,1.0330946,0.36168817,5
587739844857495792,242.80058,13.941147,4.9375617,0.26921331,1.20191,0.25798015,0.32521503,3
587739844858216594,244.30741,13.33829,7.9062434,1.1159544,1.6844609,0.51769163,0.32986437,3
587739844859986195,248.23959,11.844493,7.9275648,1.7502332,1.5591281,0.84219139,0.50264762,5
587739845384470542,220.19705,21.203082,8.2641786,1.5646211,1.6042303,0.5943673,0.40020588,3
587739845393121630,240.16005,15.353908,10.699648,1.2272317,3.0077386,1.0344624,0.72695859,4
587739845393514576,240.98286,14.95677,8.5497499,1.9469508,2.7798491,0.44509236,0.43616774,5
587739845394563423,243.30285,14.185508,9.9692689,0.7273554,3.2484032,1.4807173,0.42313181,5
587739845916491968,208.67756,23.943599,15.332529,1.975715,3.0066768,0.1947065,0.62626736,4
587739845921079479,219.72813,21.688586,9.2205979,1.3116503,3.015177,1.0264873,0.56037878,4
587739845922979984,224.16554,20.59941,14.205659,1.0693914,3.1527527,0.80877211,0.45559574,4
587739845927501827,234.62161,17.625809,5.1176526,0.83233596,1.3581357,0.32677943,0.49199057,4
587739845927632946,234.88654,17.431851,5.8654851,1.8768957,1.9513645,1.0523974,0.39970449,4
587739845930123548,240.50194,15.49099,4.9223016,0.83282196,1.3282166,0.90964053,0.46009365,3
587741386202218596,127.63199,18.206103,4.8201582,0.69030531,1.2122744,0.47276095,0.4077764,6
587741386738827731,126.95207,18.269131,14.658565,0.79679562,3.3064233,1.7833943,0.48368226,4
587741387271766099,118.36781,14.361376,12.612035,2.725759,2.457413,0.76287374,0.4559212,5
587741387272028869,119.07128,14.602687,8.5441632,2.1008738,2.9937126,1.9036565,0.33669056,5
587741389966278808,155.07303,27.752636,7.9507655,1.9025713,1.8941467,0.96219669,0.34669978,5
587741390492795033,130.7593,19.595432,5.0145587,0.93254385,1.547277,0.65909585,0.28851989,5
587741390496006217,137.87436,22.60812,11.47159,2.4635439,3.9376056,3.1710435,0.48865038,5
587741390503018581,154.57825,28.018461,10.313252,0.58591681,2.1755745,1.1049211,0.38576674,5
587741390503084219,154.86073,27.982094,6.9827005,1.4967038,2.4954708,1.2366472,0.42912165,5
587741391035957422,144.89089,25.712254,5.1063409,0.7919534,1.6280661,0.57823737,0.30933767,4
587741392110157866,145.63154,26.840082,10.348867,1.2373053,2.1596833,1.1972855,0.62096877,5
587741420031508628,140.43481,23.436822,6.0940666,1.6187181,1.3687546,0.019374675,0.30840353,3
587741420562350203,126.7728,18.040835,9.121406,1.7686015,1.8456705,1.3915613,0.47987527,3
587741420563988788,130.3062,19.691433,5.1633338,2.0114758,1.309129,1.0913499,0.27997273,4
587741420567265300,137.59867,22.734374,9.9594198,0.49324314,2.9326574,0.87513194,0.50792566,5
587741420567330941,137.77949,22.72577,7.5583335,0.92315964,2.1324084,0.48894974,0.41074764,5
587741421632291234,118.37165,14.611622,3.2296212,1.3604885,0.95428189,0.58356331,0.19292652,4
587741421633274194,120.41803,15.644753,4.1469673,0.75316023,1.291896,1.0351661,0.52244982,5
587741422176436310,133.87997,22.522521,10.759172,2.9392598,2.8676626,2.3716103,0.48536585,3
587741422178599058,138.79314,24.682699,7.1920132,0.77883722,1.7185224,0.79257246,0.55556848,5
587741488755376250,153.70209,25.139098,12.020425,3.8622188,3.4803234,1.5388924,0.51678724,4
587741488757538905,159.00825,26.277608,11.140733,1.2324406,1.8262855,0.41084956,0.59005488,5
587741488762781822,172.42259,28.259822,12.501964,1.4795825,2.6168642,1.3869698,0.66432931,5
587741489296113763,163.15778,27.468009,13.817983,1.0537363,4.7621303,2.8531035,0.77609581,3
587741489297686639,167.28815,28.076492,8.3339038,1.8623184,2.8609217,1.7322454,0.46187882,3
587741489813585971,118.44084,12.548011,11.36007,0.58349397,2.1858619,0.48822609,0.87966644,4
587741489815028208,121.51134,14.060968,9.890137,1.9889695,2.226496,0.81207922,0.41798511,3
587741489819877664,131.95719,18.911887,3.4860175,0.16286745,0.86787701,0.28253874,0.3958966,3
587741489823940674,141.18091,22.322924,4.7241234,1.5228168,1.8158751,0.67798948,0.4394325,5
587741489824071694,141.41721,22.322466,4.3162928,0.70734749,1.0081213,0.57577265,0.41247656,4
587741489824989359,143.60842,23.075704,9.7901868,3.1011862,2.460015,0.55349445,0.48629442,5
587741489831084066,158.3552,26.959108,9.1187421,1.8162519,3.2782315,1.1486931,0.66310741,3
587741489832329277,161.45751,27.619789,9.4117876,1.0979925,2.2826566,1.1561214,0.36759493,5
587741489833902190,165.53916,28.234974,6.9219454,1.3549084,1.3355159,0.42188497,0.38100433,4
587741489834426496,166.82576,28.527764,20.889949,1.0102832,4.2717981,0.80351163,0.64736043,5
587741489834754308,167.72708,28.562255,10.348562,0.62119871,2.3120013,0.82076939,0.78457688,3
587741489834885186,168.08234,28.570823,5.6380857,1.1102139,1.0534593,0.75756878,0.28142093,4
587741490357862526,134.36642,20.128976,7.8943976,1.0104354,1.6861487,0.47077434,0.51799711,5
587741490361204873,141.83522,23.003091,8.2995464,1.4127326,2.608018,0.24381518,0.61532359,3
587741490368675966,159.98392,27.812465,5.7788866,1.1032366,1.0175667,0.39139885,0.41037482,3
587741490369593493,162.40961,28.211328,3.5548214,0.99614735,1.0143779,0.38515538,0.18266244,4
587741490372083772,168.75718,29.155572,12.739788,2.1982755,4.0607851,2.0919921,0.55866873,5
587741490372280405,169.25161,29.140625,11.740535,1.0831894,3.3659104,1.3779855,0.48092139,4
587741490374770820,175.75557,29.846272,5.6967074,0.82950482,1.0216441,0.41071951,0.34001685,3
587741490890932685,125.75028,17.095628,8.725915,1.5099353,2.3739349,1.0118319,0.40655948,5
587741490891391059,126.6993,17.374904,10.042396,0.95614804,1.700932,0.31391856,0.67590515,4
587741490893619334,131.61842,19.639107,0.19284064,0.020722096,0.040317722,0.020521673,0.6456599,4
587741490905612340,160.13617,28.261174,10.646448,1.3752191,3.3966488,1.7407797,0.4754696,3
587741490907971731,166.12145,29.074372,8.192338,0.29790699,1.5422432,0.13496431,0.43132875,4
587741490908561596,167.73269,29.327972,5.8372702,0.86983973,1.2572381,0.73793538,0.53155932,5
587741490908954630,168.6419,29.545121,12.945488,1.4990214,3.8282237,2.064952,0.45921719,4
587741490908954681,168.79223,29.530055,21.471381,0.12377686,6.3605592,2.2015388,0.65484883,3
587741491434815613,141.36771,23.608601,13.910888,2.0755456,3.0902325,0.68701114,0.58188414,6
587741491436781725,146.00443,25.057639,7.6418308,0.53563529,2.0209833,0.71072568,0.29181356,5
587741491446481037,170.42123,30.199545,7.4511217,0.86723834,2.7710481,0.46482378,0.36704036,4
587741491448316032,175.22276,30.573006,9.8886844,0.53030173,1.9742392,0.64334332,0.50165704,5
587741491450085497,179.80756,30.890511,8.4310156,1.1035359,2.2575011,0.46300083,0.58275239,3
587741531707736212,160.68596,26.843579,7.9154343,0.86322867,1.3145118,0.48763772,0.56770507,4
587741531711209525,169.57416,28.226039,15.724624,1.6888554,3.8865769,1.615244,0.68516266,6
587741531711799427,171.04562,28.316972,7.9904675,2.2247477,1.4514977,0.61994512,0.44673245,5
587741531712127024,171.89079,28.459385,7.4035071,1.2052082,2.3030166,1.0555496,0.33904016,3
587741531715403866,180.38555,28.935533,13.824456,1.4234528,1.9226334,0.56351687,0.42717377,4
587741531720122408,192.7572,28.927965,8.8041338,0.68687369,1.310929,0.47798258,0.69278365,5
587741532238774405,146.42193,23.674395,5.9640858,1.085686,1.1592783,0.38810333,0.53786089,5
587741532239560821,148.2858,24.299111,9.0444537,1.181068,1.7067831,0.50048873,0.61896528,6
587741532247359532,167.52843,28.343735,7.3982119,1.6937367,2.0927182,0.9916033,0.49691136,3
587741532247425125,167.70247,28.358696,5.803266,0.56387471,1.3807791,0.63362869,0.42465984,5
587741532249587887,173.36213,28.939634,7.637586,1.228493,1.0685568,0.21843034,0.40711069,4
587741532773351681,140.8278,22.299727,5.0124458,1.1870243,1.0541643,0.6897694,0.43148765,3
587741532773548101,141.30508,22.50813,4.6671026,0.85073756,1.2297577,0.63089859,0.56513759,3
587741532774858770,144.31331,23.590609,10.991414,1.1614056,2.569576,1.199193,0.37209951,4
587741532783968278,166.7864,28.592446,10.481368,0.61177448,1.6037447,0.33933426,0.40529005,4
587741532793208841,190.96823,29.78085,12.521373,1.7734378,2.7130704,1.0715283,0.48509135,5
587741532794126374,193.45251,29.588383,11.458431,0.89801902,3.5655693,0.86986107,0.34069409,5
587741533304651822,128.06299,17.878165,11.025464,3.1601581,3.9069649,5.0471113,0.39709768,6
587741533307207913,133.79139,20.261651,6.6613483,2.6977107,1.5427533,0.95454016,0.59661719,3
587741533307273448,133.97371,20.313881,6.050699,1.7948056,1.2974822,0.32301325,0.47826529,3
587741533310353470,140.92917,22.909058,10.60255,1.3281728,2.6139078,0.82978222,0.5160203,6
587741533313302618,147.85576,25.088595,6.6078036,0.91935644,1.5833918,1.0475158,0.38727778,4
587741533315465312,153.25641,26.474028,5.3804172,0.97088259,1.5824924,1.3544966,0.41139218,3
587741533318676487,161.2154,28.069817,5.5654308,2.4972495,0.88115529,0.22010842,0.27955615,3
587741533319004236,162.00438,28.246378,8.1989781,0.64762304,1.7716325,0.28502267,0.4438861,5
587741533320839288,166.75988,29.106984,6.5716187,1.1216915,1.6372112,0.42276587,0.39433869,4
587741533323133003,172.75233,29.671813,16.548319,7.627597,2.6563627,1.776799,0.54256852,3
587741533323526200,173.7813,29.891035,26.908454,3.1626599,6.0643613,4.0048708,0.67836086,3
587741533326147689,180.69171,30.235669,12.560487,2.0140752,2.6720888,0.85482371,0.46986195,5
587741533329817614,190.3339,30.121732,9.8055345,1.0778939,2.1604503,0.57069263,0.49944973,4
587741533840670747,126.05963,17.331963,5.521417,1.5087032,0.87676523,0.51149441,0.36014071,3
587741533844013077,133.37746,20.590601,6.4430789,0.72187737,1.734776,0.84560492,0.38639583,4
587741533845586059,137.04808,21.999429,9.1571041,0.61619799,3.0355366,0.99768922,0.69237579,4
587741533847879891,142.37979,23.893563,3.8655334,0.78617612,1.0569625,0.16867899,0.30598313,4
587741533859217460,170.67808,29.880401,5.2400554,0.22078445,1.4926279,0.44303048,0.52023873,4
587741534390452382,156.04808,27.96485,5.8149604,0.55526722,1.6155604,1.291568,0.33479142,3
587741534393401402,163.50012,29.427147,7.3142174,1.1477102,2.2472943,1.4284853,0.33492839,5
587741534398185584,176.06021,30.771065,10.87114,2.0282217,2.8452336,1.5296658,0.52167416,4
587741534403690567,190.80791,31.084971,7.9162769,0.43037301,2.0697524,1.341346,0.36561615,4
587741534404280328,192.26537,30.926424,5.102003,0.79709644,1.5257975,0.18832546,0.24321052,5
587741534404542526,193.09674,30.851699,10.490818,3.4623696,2.9617312,1.9010705,0.59930964,4
587741567123718290,155.17366,28.701211,7.7478301,1.9392284,2.7172302,1.1986695,0.53516251,3
587741600416661509,172.66178,25.782038,11.434565,2.1717505,2.5805274,1.2871193,0.59580899,5
587741600417775641,175.56968,26.027786,10.313882,1.4423407,1.7784343,0.33923661,0.62926949,5
587741600424263823,192.1373,26.115522,5.1781695,0.90971724,1.0697988,0.45846026,0.44691322,4
587741600948945040,161.22582,24.790412,15.0908,2.8623324,2.7879671,1.481202,0.48748504,5
587741600951566536,167.77901,25.771509,11.659805,0.52386876,2.6038418,1.338128,0.78212444,4
587741600959758370,188.52894,26.670785,7.7207101,0.8054004,2.4491339,0.72515339,0.41430663,3
587741601489748104,171.00246,26.559368,2.9721198,0.94498031,0.57378289,0.22783999,0.27116417,3
587741601491845291,176.35584,26.829895,3.8199739,0.88314948,0.9544284,0.66288703,0.34410635,4
587741601494925368,184.24748,27.096192,9.4876605,0.94510914,1.8673217,0.82032325,0.51290318,3
587741601496825945,189.01627,27.0782,8.056635,0.60808595,1.5550563,0.66442264,0.55542179,5
587741601497415867,190.68809,27.117518,5.024276,0.73024645,1.2520432,0.42429169,0.39467765,5
587741601498464356,193.28153,27.038175,7.6271299,0.38544632,1.7867715,0.32193863,0.66826726,5
587741601499906136,197.00689,26.765372,7.6134012,1.6502431,1.5739024,0.41133125,0.37339396,5
587741602022228046,159.91264,25.322738,5.5697245,0.44067829,1.7284533,1.6208027,0.40756899,5
587741602022228105,159.80182,25.395242,8.2184033,0.28730192,2.0374799,0.69032962,0.40744287,3
587741602022555741,160.68923,25.469906,8.1582011,3.6108255,2.345073,1.5635719,0.33416238,3
587741602027143326,172.23855,27.028766,7.7085073,1.2037642,3.9998823,0.86289642,0.38926984,3
587741602032517187,186.02437,27.577895,8.084342,1.9522466,1.6170496,1.0685652,0.47096627,5
587741602035138618,192.859,27.421247,5.1043275,0.90252934,1.0884802,0.63530484,0.35505233,5
587741602035138654,192.76494,27.369971,8.2605425,1.1555816,1.9327448,0.60243605,0.44686219,5
